,click,C1,banner_pos,site_domain,site_category,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C15,C16,date,time,user_id,device_ip_count,device_id_count,user_count,user_hour_count,user_bagged
1018,0,1005,0,41,12,12,0,438,1361,818,1,0,320,50,1,23,1418,37,37,37,91,232
1019,1,1005,1,175,12,12,0,438,1273,436,1,0,320,50,1,23,1327,99,99,99,91,232
1020,0,1005,1,91,12,12,0,438,127,453,1,0,320,50,1,23,133,89,89,89,91,232
1021,0,1005,0,225,4,8,2,438,606,748,1,0,320,50,1,23,633,1499,1499,1499,91,219
1022,1,1005,1,175,12,12,0,438,873,811,1,0,320,50,1,23,910,99,99,99,91,232
1023,0,1005,1,66,3,12,0,438,246,149,1,0,320,50,1,23,264,16,16,16,91,232
1024,0,1005,0,225,4,3,12,374,3683,25,1,3,320,50,1,23,2369,1499,1499,1499,91,172
1025,0,1005,0,275,1,12,0,438,423,807,1,0,320,50,2,0,453,720,720,720,95,232
1026,1,1005,0,225,4,3,12,438,151,565,1,0,320,50,2,0,160,1499,1499,1499,95,173
1027,0,1005,1,15,12,12,0,438,1543,453,1,0,320,50,2,0,1616,79,79,79,95,232
1028,1,1005,0,275,1,12,0,438,87,378,1,0,320,50,2,0,93,720,720,720,95,232
1029,1,1005,1,137,12,12,0,438,1486,856,1,0,320,50,2,0,1559,266,266,266,95,232
1030,0,1005,0,225,4,25,9,381,637,851,1,0,320,50,2,0,2401,1499,1499,1499,95,109
1031,1,1005,0,225,4,21,2,438,1042,453,1,0,320,50,2,0,1090,1499,1499,1499,95,160
1032,0,1005,0,275,1,12,0,438,3706,271,1,0,320,50,2,0,3913,720,720,720,95,232
1033,0,1005,1,15,12,12,0,438,3850,271,1,0,320,50,2,0,4064,79,79,79,95,232
1034,0,1005,0,275,1,12,0,438,2856,651,1,0,320,50,2,1,3005,720,720,720,100,232
1035,0,1005,1,137,12,12,0,438,2775,3,1,0,320,50,2,1,2926,266,266,266,100,232
1036,0,1002,0,62,4,12,0,550,2965,246,0,0,300,50,2,1,3489,2,2,2,100,232
1037,0,1005,0,225,4,30,2,438,2417,516,1,0,320,50,2,1,2548,1499,1499,1499,100,175
1038,1,1005,0,275,1,12,0,438,1847,393,1,0,320,50,2,1,1927,720,720,720,100,232
1039,1,1005,0,225,4,24,2,438,2726,705,1,2,320,50,2,2,2874,1499,1499,1499,136,159
1040,0,1005,1,137,12,12,0,438,3766,816,1,0,320,50,2,2,3974,266,266,266,136,232
1041,1,1005,0,275,1,12,0,438,3609,427,1,0,320,50,2,2,3799,720,720,720,136,232
1042,0,1005,0,171,12,12,0,438,2593,638,1,0,320,50,2,2,2729,35,35,35,136,232
1043,1,1005,0,225,4,24,2,438,3617,818,1,2,320,50,2,2,3812,1499,1499,1499,136,159
1044,0,1005,0,275,1,12,0,438,1676,127,1,0,320,50,2,2,1761,720,720,720,136,232
1045,0,1005,0,225,4,15,2,438,3211,714,1,0,320,50,2,2,3379,1499,1499,1499,136,255
1046,0,1005,1,175,12,12,0,438,2838,413,1,0,320,50,2,2,2986,99,99,99,136,232
1047,0,1005,0,125,3,12,0,438,105,690,1,0,300,250,2,2,111,97,97,97,136,232
1048,0,1002,0,157,4,12,0,507,2818,153,0,0,300,50,2,2,3134,2,2,2,136,232
1049,0,1002,0,15,4,12,0,648,2919,570,0,0,320,50,2,2,4023,7,7,7,136,232
1050,0,1005,0,225,4,12,2,403,3795,574,1,2,320,50,2,2,2526,1499,1499,1499,136,110
1051,1,1005,0,225,4,3,6,438,877,578,1,0,320,50,2,2,915,1499,1499,1499,136,1
1052,0,1005,0,12,3,12,0,438,3138,453,1,0,320,50,2,2,3304,1,1,1,136,232
1053,0,1005,0,275,1,12,0,438,2122,453,1,0,320,50,2,2,2217,720,720,720,136,232
1054,0,1005,0,225,4,20,2,438,856,777,1,3,320,50,2,3,890,1499,1499,1499,156,139
1055,0,1005,0,225,4,27,2,313,2169,577,1,0,320,50,2,3,2050,1499,1499,1499,156,251
1056,1,1005,0,125,3,12,0,438,1386,828,1,0,300,250,2,3,1450,97,97,97,156,232
1057,0,1005,1,15,12,12,0,438,2291,453,1,0,320,50,2,3,2411,79,79,79,156,232
1058,0,1002,0,146,4,12,0,463,444,670,0,0,320,50,2,3,2902,1,1,1,156,232
1059,1,1005,0,225,4,25,9,327,777,805,1,0,320,50,2,3,2125,1499,1499,1499,156,109
1060,0,1005,1,175,12,12,0,438,399,373,1,0,320,50,2,3,424,99,99,99,156,232
1061,1,1005,0,225,4,25,9,56,3761,209,1,0,320,50,2,3,329,1499,1499,1499,156,109
1062,0,1005,1,91,12,12,0,438,1218,453,1,0,320,50,2,3,1271,89,89,89,156,232
1063,0,1005,0,225,4,3,2,482,2252,814,1,0,320,50,2,3,2997,1499,1499,1499,156,86
1064,1,1005,0,178,3,12,0,438,3674,374,1,0,320,50,2,3,3877,6,6,6,156,232
1065,0,1005,0,225,4,25,9,254,1652,856,1,0,320,50,2,3,1624,1499,1499,1499,156,109
1066,0,1005,1,137,12,12,0,438,887,431,1,0,320,50,2,3,924,266,266,266,156,232
1067,0,1005,0,119,12,12,0,438,3550,271,1,0,320,50,2,3,3738,1,1,1,156,232
1068,0,1005,0,275,1,12,0,438,778,453,1,0,320,50,2,3,808,720,720,720,156,232
1069,0,1005,0,225,4,16,2,438,2187,125,1,0,320,50,2,3,2285,1499,1499,1499,156,149
1070,0,1005,1,137,12,12,0,438,2440,142,1,0,320,50,2,4,2567,266,266,266,199,232
1071,0,1005,1,218,12,12,0,438,460,787,1,0,320,50,2,4,489,33,33,33,199,232
1072,0,1005,0,275,1,12,0,438,1364,453,1,0,320,50,2,4,1426,720,720,720,199,233
1073,0,1005,1,175,12,12,0,438,1364,453,1,0,320,50,8,17,1426,99,99,99,219,233
1074,0,1005,0,275,1,12,0,438,3898,219,1,0,320,50,2,4,4116,720,720,720,199,232
1075,0,1005,0,225,4,8,2,69,1821,676,1,0,320,50,2,4,430,1499,1499,1499,199,219
1076,0,1005,0,225,4,3,2,438,118,562,1,0,320,50,2,4,125,1499,1499,1499,199,177
1077,0,1005,0,225,4,24,2,438,2301,671,1,0,320,50,2,4,2425,1499,1499,1499,199,36
1078,0,1005,0,216,12,12,0,438,664,638,1,0,320,50,2,4,693,23,23,23,199,232
1079,0,1005,0,225,4,24,2,438,3814,699,1,0,320,50,2,4,4032,1499,1499,1499,199,36
1080,1,1002,0,207,4,12,0,486,412,478,0,0,320,50,2,4,3018,8,8,8,199,232
1081,0,1005,0,275,1,12,0,438,1819,814,1,0,320,50,2,4,1903,720,720,720,199,232
1082,0,1005,1,175,12,12,0,438,720,676,1,0,320,50,2,4,750,99,99,99,199,232
1083,0,1005,1,241,12,12,0,438,1499,540,1,0,320,50,2,4,1571,8,8,8,199,232
1084,0,1005,0,183,12,12,0,438,3464,471,1,2,320,50,2,4,3652,35,35,35,199,232
1085,0,1005,0,225,4,24,2,438,565,742,1,0,320,50,2,4,590,1499,1499,1499,199,159
1086,0,1005,0,225,4,3,6,233,981,123,1,0,320,50,2,4,1481,1499,1499,1499,199,1
1087,0,1005,1,91,12,12,0,438,2972,772,1,0,320,50,2,4,3135,89,89,89,199,232
1088,0,1005,0,225,4,24,2,438,3785,62,1,2,320,50,2,4,3995,1499,1499,1499,199,36
1089,0,1005,0,180,3,12,0,438,833,260,1,0,320,50,2,4,869,6,6,6,199,232
1090,0,1005,1,16,12,12,0,438,1359,453,1,0,320,50,2,4,1416,27,27,27,199,232
1091,0,1005,0,275,1,12,0,438,2619,453,1,0,320,50,2,4,2757,720,720,720,199,232
1092,0,1005,1,137,12,12,0,438,36,257,1,0,320,50,2,4,38,266,266,266,199,232
1093,1,1005,0,171,12,12,0,438,3744,738,1,0,320,50,2,4,3953,35,35,35,199,232
1094,0,1005,1,83,12,12,0,438,3819,746,1,0,320,50,2,4,4035,24,24,24,199,232
1095,0,1005,1,137,12,12,0,438,2325,362,1,0,320,50,2,4,2448,266,266,266,199,232
1096,0,1005,1,165,12,12,0,438,2456,540,1,0,320,50,2,4,2585,3,3,3,199,232
1097,0,1005,0,225,4,15,2,438,3472,421,1,0,320,50,2,4,3661,1499,1499,1499,199,255
1098,0,1002,0,225,4,12,0,139,3818,709,0,0,300,50,2,4,846,1,1,1,199,232
1099,0,1005,1,94,12,12,0,438,1368,746,1,0,320,50,2,4,1431,33,33,33,199,232
1100,1,1005,1,91,12,12,0,438,3540,638,1,0,320,50,2,4,3730,89,89,89,199,232
1101,1,1005,1,190,3,12,0,438,1109,423,1,0,320,50,2,4,1162,31,31,31,199,232
1102,0,1005,1,137,12,12,0,438,1231,560,1,0,320,50,2,4,1284,3,3,3,199,232
1103,0,1005,1,224,12,12,0,438,1466,453,1,0,320,50,2,4,1540,34,34,34,199,232
1104,1,1005,0,225,4,8,2,438,937,436,1,0,320,50,2,4,968,1499,1499,1499,199,219
1105,0,1005,1,94,12,12,0,438,3690,639,1,0,320,50,2,5,3894,33,33,33,208,232
1106,0,1002,0,225,4,12,0,237,213,798,0,0,320,50,2,5,1489,1,1,1,208,232
1107,0,1010,1,225,4,12,2,5,1676,297,4,0,320,50,2,5,31,1499,1499,1499,208,19
1108,0,1005,0,233,3,12,0,438,912,681,1,0,320,50,2,5,947,13,13,13,208,232
1109,1,1005,0,225,4,3,2,438,1223,742,1,0,320,50,2,5,1277,1499,1499,1499,208,200
1110,0,1005,0,275,1,12,0,438,3148,123,1,0,320,50,2,5,3315,720,720,720,208,232
1111,1,1005,1,211,12,12,0,438,2782,268,1,0,320,50,2,5,2933,40,40,40,208,232
1112,0,1005,0,246,1,12,0,438,3127,276,1,0,320,50,2,5,3292,16,16,16,208,232
1113,0,1005,0,183,8,12,0,438,717,391,1,0,300,250,2,5,746,1,1,1,208,232
1114,1,1005,0,183,12,12,0,438,1105,2,1,0,320,50,2,5,1155,5,5,5,208,232
1115,0,1005,0,225,4,24,2,438,3663,398,1,2,320,50,2,5,3865,1499,1499,1499,208,159
1116,0,1005,0,225,4,8,2,597,3756,706,1,0,320,50,2,5,3783,1499,1499,1499,208,219
1117,0,1005,0,225,4,15,2,438,3564,728,1,0,320,50,2,5,3754,1499,1499,1499,208,255
1118,0,1005,1,142,1,12,0,438,3215,75,1,0,320,50,2,5,3383,15,15,15,208,232
1119,0,1005,0,106,2,12,0,438,28,449,1,0,300,250,2,5,30,2,2,2,208,232
1120,0,1005,1,190,3,12,0,438,2704,254,1,0,320,50,2,5,2851,31,31,31,208,232
1121,0,1005,0,275,1,12,0,438,3556,205,1,0,320,50,2,5,3744,720,720,720,208,232
1122,0,1005,1,137,12,12,0,438,1037,167,1,0,320,50,2,5,1085,266,266,266,208,232
1123,0,1005,0,183,12,12,0,438,254,225,1,2,300,250,2,5,272,5,5,5,208,232
1124,0,1005,0,275,1,12,0,438,3596,453,1,0,320,50,2,5,3786,720,720,720,208,232
1125,0,1005,1,211,12,12,0,438,3800,423,1,0,320,50,2,5,4013,40,40,40,208,232
1126,0,1005,0,225,4,3,9,226,3549,495,1,3,320,50,2,5,1452,1499,1499,1499,208,53
1127,0,1005,0,225,4,3,2,438,845,540,1,0,320,50,2,5,879,1499,1499,1499,208,97
1128,0,1005,0,225,4,27,2,438,3025,577,1,0,320,480,2,5,3194,1499,1499,1499,208,171
1129,0,1005,0,225,4,8,2,15,1427,856,1,0,320,50,2,5,80,1499,1499,1499,208,219
1130,0,1005,1,211,12,12,0,438,1225,738,1,0,320,50,2,5,1279,40,40,40,208,232
1131,0,1002,0,95,4,12,0,611,3514,867,0,0,320,50,2,5,3837,2,2,2,208,232
1132,0,1005,0,225,4,3,2,218,139,676,1,0,320,50,2,6,1405,1499,1499,1499,173,86
1133,0,1005,0,225,4,3,6,515,3895,805,1,3,320,50,2,6,3187,1499,1499,1499,173,100
1134,0,1005,1,187,3,12,0,438,320,746,1,0,320,50,2,6,341,14,14,14,173,232
1135,1,1005,0,225,4,3,1,202,3234,850,1,2,320,50,2,6,1298,1499,1499,1499,173,20
1136,0,1005,0,281,12,12,0,438,1423,453,1,0,320,50,2,6,1495,1,1,1,173,232
1137,0,1005,0,275,1,12,0,438,3475,420,1,0,320,50,2,6,3664,720,720,720,173,232
1138,0,1005,1,15,12,12,0,438,622,368,1,0,320,50,2,6,656,79,79,79,173,232
1139,1,1005,0,225,4,3,2,438,3724,683,1,0,320,50,2,6,3928,1499,1499,1499,173,222
1140,0,1005,0,225,4,3,13,651,2670,698,1,0,320,50,2,6,4058,1499,1499,1499,173,45
1141,0,1005,0,225,4,28,9,438,2931,303,1,0,320,50,2,6,3092,1499,1499,1499,173,230
1142,0,1005,0,31,3,12,0,438,200,746,1,0,320,50,2,6,215,6,6,6,173,232
1143,0,1005,0,279,3,12,0,438,1784,526,1,0,320,50,2,6,1872,1,1,1,173,232
1144,1,1005,0,275,1,12,0,438,1527,676,1,0,320,50,2,6,1598,720,720,720,173,232
1145,0,1005,1,137,12,12,0,438,2668,665,1,0,320,50,2,6,2812,48,48,48,173,232
1146,0,1005,0,275,1,12,0,438,1643,540,1,0,320,50,2,7,1723,720,720,720,174,232
1147,1,1005,0,171,12,12,0,438,3275,310,1,0,320,50,2,7,3439,35,35,35,174,232
1148,0,1005,0,225,4,27,1,438,844,714,1,0,320,50,2,7,878,1499,1499,1499,174,82
1149,1,1005,0,275,1,12,0,438,653,818,1,2,320,50,2,7,679,720,720,720,174,232
1150,0,1005,1,137,12,12,0,438,2283,814,1,0,320,50,2,7,2402,266,266,266,174,232
1151,0,1005,0,216,12,12,0,438,3654,456,1,0,320,50,2,7,3855,23,23,23,174,232
1152,1,1005,1,16,12,12,0,438,1566,592,1,0,320,50,2,7,1646,27,27,27,174,232
1153,0,1002,0,225,4,12,0,596,2402,478,0,0,300,50,2,7,3780,1499,1499,1499,174,114
1154,0,1005,0,225,4,15,2,438,499,132,1,0,320,50,2,7,529,1499,1499,1499,174,255
1155,0,1005,1,7,12,12,0,438,1642,453,1,0,320,50,2,7,1722,30,30,30,174,232
1156,0,1005,1,94,12,12,0,438,3418,310,1,0,320,50,2,7,3597,33,33,33,174,232
1157,1,1005,1,218,12,12,0,438,2364,406,1,0,320,50,2,7,2488,33,33,33,174,232
1158,1,1005,0,225,4,3,2,438,3208,123,1,0,320,50,2,7,3377,1499,1499,1499,174,52
1159,1,1005,1,7,12,12,0,438,677,719,1,0,320,50,2,7,706,30,30,30,174,232
1160,0,1005,1,120,12,12,0,438,866,638,1,0,320,50,2,7,901,15,15,15,174,232
1161,1,1005,0,275,1,12,0,438,603,746,1,0,320,50,2,8,626,720,720,720,201,232
1162,0,1005,0,235,8,12,0,438,3448,822,1,0,320,50,2,8,3632,2,2,2,201,232
1163,1,1002,0,177,4,12,0,74,88,403,0,0,320,50,2,8,459,5,5,5,201,232
1164,0,1005,1,224,12,12,0,438,980,453,1,0,320,50,2,8,1015,34,34,34,201,232
1165,1,1005,0,225,4,3,2,438,1713,305,1,0,320,50,2,8,1803,1499,1499,1499,201,242
1166,0,1005,1,172,12,12,0,438,1006,560,1,0,320,50,2,8,1047,10,10,10,201,232
1167,0,1005,0,275,1,12,0,438,1637,578,1,0,320,50,2,8,1714,720,720,720,201,232
1168,1,1005,0,275,1,12,0,438,3174,122,1,0,320,50,2,8,3343,720,720,720,201,232
1169,0,1005,0,225,4,3,6,438,3865,545,1,0,320,50,2,8,4079,1499,1499,1499,201,1
1170,0,1005,1,218,12,12,0,438,2717,393,1,0,320,50,2,8,2866,33,33,33,201,232
1171,0,1005,0,225,4,3,9,155,2945,397,1,3,320,50,2,8,996,1499,1499,1499,201,131
1172,0,1005,0,225,4,3,2,438,3862,523,1,2,320,50,2,8,4076,1499,1499,1499,201,177
1173,1,1005,1,137,12,12,0,438,20,435,1,0,320,50,2,8,25,266,266,266,201,232
1174,0,1005,0,275,1,12,0,438,1031,746,1,0,320,50,2,8,1077,720,720,720,201,232
1175,0,1005,0,275,1,12,0,438,3527,123,1,0,320,50,2,8,3714,720,720,720,201,232
1176,0,1005,1,16,12,12,0,438,1500,821,1,0,320,50,2,8,1572,27,27,27,201,232
1177,1,1005,0,275,1,12,0,438,2816,453,1,0,320,50,2,8,2964,720,720,720,201,232
1178,0,1005,1,190,3,12,0,438,3110,453,1,0,320,50,2,8,3275,31,31,31,201,232
1179,0,1005,0,225,4,24,2,438,3808,385,1,2,320,50,2,8,4026,1499,1499,1499,201,159
1180,0,1005,0,225,4,24,2,438,2507,332,1,0,320,50,2,8,2638,1499,1499,1499,201,36
1181,0,1005,1,137,12,12,0,438,3257,453,1,0,320,50,2,8,3419,266,266,266,201,232
1182,0,1005,0,225,4,3,2,438,2028,332,1,0,320,50,2,8,2122,1499,1499,1499,201,28
1183,0,1005,0,225,4,25,9,368,1310,406,1,0,320,50,2,8,2345,1499,1499,1499,201,109
1184,1,1002,0,207,4,12,0,315,3253,478,0,0,320,50,2,9,2052,8,8,8,252,232
1185,1,1005,0,183,12,12,0,438,596,179,1,0,320,50,2,9,619,35,35,35,252,232
1186,0,1005,0,175,12,12,0,438,771,71,1,0,320,50,2,9,804,99,99,99,252,232
1187,0,1005,0,163,3,12,0,438,3061,638,1,0,320,50,2,9,3227,4,4,4,252,232
1188,0,1002,0,153,4,12,0,405,790,118,0,0,320,50,2,9,2535,1,1,1,252,232
1189,0,1005,1,218,12,12,0,438,1283,116,1,0,320,50,2,9,1337,33,33,33,252,232
1190,0,1005,0,225,4,3,2,438,142,864,1,2,320,50,2,9,150,1499,1499,1499,252,86
1191,0,1010,1,225,4,12,2,431,1389,208,4,3,320,50,2,9,2686,1499,1499,1499,252,4
1192,0,1002,0,44,4,12,0,394,3432,232,0,0,320,50,2,9,2471,1,1,1,252,232
1193,1,1005,1,137,12,12,0,438,3737,617,1,2,320,50,2,9,3943,266,266,266,252,232
1194,0,1005,0,275,1,12,0,438,175,453,1,0,320,50,2,9,187,720,720,720,252,232
1195,0,1005,0,194,12,12,0,438,1477,116,1,0,300,50,2,9,1550,21,21,21,252,232
1196,0,1005,0,96,12,12,0,438,3030,391,1,0,320,50,2,10,3198,17,17,17,232,232
1197,0,1005,0,225,4,8,2,438,26,638,1,0,320,50,2,10,29,1499,1499,1499,232,219
1198,0,1005,0,225,4,25,9,356,2804,406,1,0,320,50,2,10,2291,1499,1499,1499,232,109
1199,0,1002,0,225,4,12,0,207,2229,541,0,0,320,50,2,10,1320,2,2,2,232,232
1200,1,1005,1,137,12,12,0,438,1791,638,1,0,320,50,2,10,1880,266,266,266,232,232
1201,0,1005,0,275,1,12,0,438,1172,67,1,0,320,50,2,10,1222,720,720,720,232,232
1202,0,1010,1,225,4,12,2,303,3007,247,4,0,320,50,2,10,1992,1499,1499,1499,232,133
1203,1,1005,0,275,1,12,0,438,3334,276,1,0,320,50,2,10,3502,720,720,720,232,232
1204,1,1005,0,225,4,3,2,438,1536,333,1,0,320,50,2,10,1607,1499,1499,1499,232,86
1205,0,1005,0,275,1,12,0,438,2457,271,1,0,320,50,2,10,2586,720,720,720,232,232
1206,1,1005,0,225,4,3,2,614,685,705,1,2,300,250,2,10,3841,1499,1499,1499,232,166
1207,0,1005,0,263,3,12,0,438,1214,95,1,0,320,50,2,10,1266,10,10,10,232,232
1208,0,1005,0,72,12,12,0,438,1765,579,1,0,300,250,2,10,1855,9,9,9,232,232
1209,0,1005,0,276,3,12,0,438,858,540,1,0,320,50,2,10,892,1,1,1,232,232
1210,0,1005,0,225,4,13,2,438,3620,271,1,0,320,50,2,11,3815,1499,1499,1499,229,41
1211,0,1005,0,275,1,12,0,438,3739,123,1,0,320,50,2,11,3948,720,720,720,229,232
1212,0,1005,0,263,3,12,0,438,3010,814,1,0,320,50,2,11,3181,10,10,10,229,232
1213,1,1005,0,275,1,12,0,438,1360,453,1,0,320,50,2,11,1417,720,720,720,229,232
1214,1,1005,1,38,1,12,0,438,1956,310,1,0,320,50,2,11,2047,6,6,6,229,232
1215,0,1005,0,225,4,8,2,438,489,639,1,0,320,50,2,11,518,1499,1499,1499,229,219
1216,0,1005,0,225,4,21,2,438,1843,849,1,0,320,50,2,11,1923,1499,1499,1499,229,83
1217,1,1010,1,225,4,12,2,70,472,738,4,3,320,50,2,11,437,1499,1499,1499,229,204
1218,0,1005,0,183,12,12,0,438,2922,741,1,2,320,50,2,11,3083,35,35,35,229,232
1219,0,1005,0,275,1,12,0,438,2143,651,1,0,320,50,2,11,2242,720,720,720,229,232
1220,0,1005,1,218,12,12,0,438,3723,462,1,0,320,50,2,11,3927,33,33,33,229,232
1221,0,1005,0,175,12,12,0,438,737,150,1,0,320,50,2,12,769,99,99,99,209,232
1222,0,1002,0,225,4,12,0,284,2560,118,0,0,320,50,2,12,1846,3,3,3,209,232
1223,0,1005,0,225,4,27,2,438,435,577,1,0,320,50,2,12,466,1499,1499,1499,209,147
1224,0,1005,0,175,12,12,0,438,1786,276,1,0,320,50,2,12,1874,99,99,99,209,232
1225,0,1005,1,15,12,12,0,438,3607,540,1,0,320,50,2,12,3796,79,79,79,209,232
1226,0,1005,0,275,1,12,0,438,2370,507,1,2,320,50,2,12,2494,720,720,720,209,232
1227,0,1005,0,275,1,12,0,438,3422,19,1,0,320,50,2,12,3600,720,720,720,209,232
1228,0,1005,0,225,4,15,2,438,124,516,1,0,320,50,2,12,130,1499,1499,1499,209,255
1229,0,1005,0,275,1,12,0,438,76,854,1,0,320,50,2,12,84,720,720,720,209,232
1230,1,1005,0,225,4,8,2,212,2471,560,1,0,320,50,2,12,1363,1499,1499,1499,209,219
1231,1,1005,0,275,1,12,0,438,1058,205,1,0,320,50,2,12,1106,720,720,720,209,232
1232,0,1005,0,183,12,12,0,438,703,572,1,0,320,50,2,12,732,35,35,35,209,232
1233,0,1005,0,225,4,3,12,438,3843,330,1,0,320,50,2,12,4056,1499,1499,1499,209,148
1234,1,1005,0,275,1,12,0,438,626,393,1,0,320,50,2,13,661,720,720,720,245,232
1235,0,1005,0,225,4,1,2,438,3502,109,1,0,320,50,2,13,3689,1499,1499,1499,245,205
1236,1,1005,0,225,4,27,2,438,1183,577,1,0,320,50,2,13,1238,1499,1499,1499,245,147
1237,0,1005,0,225,4,1,2,438,410,742,1,0,320,50,2,13,435,1499,1499,1499,245,205
1238,1,1005,0,175,12,12,0,438,1364,841,1,0,320,50,2,13,1428,99,99,99,245,232
1239,0,1005,0,275,1,12,0,438,1306,740,1,0,320,50,2,13,1362,720,720,720,245,232
1240,0,1005,0,225,4,20,2,438,3662,147,1,0,320,50,2,13,3864,1499,1499,1499,245,139
1241,0,1005,0,225,4,9,10,214,728,495,1,0,320,50,2,13,1378,1499,1499,1499,245,69
1242,0,1005,0,275,1,12,0,438,474,125,1,0,320,50,2,13,501,720,720,720,245,232
1243,0,1005,0,275,1,12,0,438,906,231,1,0,320,50,2,13,940,720,720,720,245,232
1244,0,1005,0,225,4,1,2,438,2079,655,1,0,320,50,2,14,2177,1499,1499,1499,211,205
1245,0,1005,1,137,12,12,0,438,1787,425,1,0,320,50,2,14,1875,266,266,266,211,232
1246,0,1005,0,283,12,12,0,438,145,25,1,0,320,50,2,14,154,3,3,3,211,232
1247,1,1005,0,207,3,12,0,438,3012,638,1,0,320,50,2,14,3182,6,6,6,211,232
1248,0,1005,1,137,12,12,0,438,3893,724,1,0,320,50,2,14,4108,266,266,266,211,232
1249,0,1005,0,180,3,12,0,438,2958,114,1,2,320,50,2,14,3120,6,6,6,211,232
1250,0,1002,0,274,4,12,0,266,2147,564,0,0,320,50,2,14,1724,1,1,1,211,232
1251,0,1005,0,275,1,12,0,438,3533,453,1,0,320,50,2,14,3723,720,720,720,211,232
1252,0,1005,0,263,3,12,0,438,2362,387,1,0,320,50,2,14,2486,10,10,10,211,232
1253,0,1005,0,275,1,12,0,438,904,128,1,0,320,50,2,14,939,720,720,720,211,232
1254,0,1005,0,275,1,12,0,438,2074,805,1,0,320,50,2,14,2171,720,720,720,211,232
1255,0,1005,1,137,12,12,0,438,3197,671,1,0,320,50,2,14,3366,266,266,266,211,232
1256,0,1005,0,225,4,25,9,40,2848,12,1,0,320,50,2,14,255,1499,1499,1499,211,109
1257,0,1005,0,275,1,12,0,438,1886,219,1,0,320,50,2,14,1974,720,720,720,211,232
1258,0,1005,0,225,4,1,2,438,2630,398,1,2,320,50,2,14,2768,1499,1499,1499,211,205
1259,0,1005,1,38,1,12,0,438,1417,133,1,0,320,50,2,14,1488,4,4,4,211,232
1260,0,1005,0,225,4,8,2,438,1969,271,1,0,320,50,2,14,2061,1499,1499,1499,211,219
1261,0,1005,0,225,4,1,2,438,21,148,1,0,320,50,2,14,26,1499,1499,1499,211,205
1262,0,1005,0,175,12,12,0,438,258,560,1,0,320,50,2,14,276,99,99,99,211,232
1263,0,1005,0,225,4,3,6,194,807,814,1,3,320,50,2,14,1246,1499,1499,1499,211,100
1264,0,1005,0,125,3,12,0,438,1989,610,1,0,300,250,2,14,2083,97,97,97,211,232
1265,0,1002,0,115,4,12,0,524,2219,476,0,0,320,50,2,14,3301,3,3,3,211,232
1266,0,1005,0,225,4,1,2,438,1050,653,1,0,320,50,2,15,1098,1499,1499,1499,229,205
1267,0,1005,0,225,4,8,2,556,3717,436,1,0,320,50,2,15,3528,1499,1499,1499,229,219
1268,0,1005,0,225,4,1,2,438,862,406,1,0,320,50,2,15,897,1499,1499,1499,229,246
1269,0,1005,1,175,12,12,0,438,836,453,1,0,320,50,2,15,873,99,99,99,229,232
1270,0,1005,0,225,4,1,2,438,2687,701,1,2,320,50,2,15,2832,1499,1499,1499,229,205
1271,0,1005,0,239,13,12,0,438,532,156,1,0,320,50,2,15,556,15,15,15,229,232
1272,0,1005,0,275,1,12,0,438,2846,205,1,0,320,50,2,15,2995,720,720,720,229,232
1273,0,1005,1,15,12,12,0,438,1041,537,1,0,320,50,2,15,1089,79,79,79,229,232
1274,0,1005,0,96,12,12,0,438,2906,30,1,0,320,50,2,15,3068,17,17,17,229,232
1275,0,1005,0,225,4,3,2,438,961,309,1,0,300,250,2,15,995,1499,1499,1499,229,142
1276,0,1005,0,125,3,12,0,438,117,436,1,0,300,250,2,15,124,97,97,97,229,232
1277,0,1005,0,239,13,12,0,438,98,527,1,0,320,50,2,15,101,15,15,15,229,232
1278,1,1005,0,275,1,12,0,438,935,108,1,0,320,50,2,15,967,720,720,720,229,232
1279,0,1005,0,225,4,1,2,438,2868,322,1,2,320,50,2,15,3021,1499,1499,1499,229,246
1280,0,1005,0,225,4,1,2,438,2200,772,1,0,320,50,2,15,2303,1499,1499,1499,229,205
1281,0,1005,0,225,4,3,2,438,404,746,1,0,320,50,2,15,429,1499,1499,1499,229,127
1282,0,1005,0,275,1,12,0,438,91,373,1,0,320,50,2,15,95,720,720,720,229,232
1283,0,1005,0,225,4,6,12,438,2552,550,1,0,320,50,2,15,2682,1499,1499,1499,229,14
1284,0,1005,0,239,1,12,0,438,153,692,1,0,320,50,2,15,163,14,14,14,229,232
1285,0,1005,0,180,3,12,0,438,2514,393,1,0,320,50,2,15,2646,6,6,6,229,232
1286,0,1005,0,225,4,1,2,438,1538,406,1,0,320,50,2,15,1609,1499,1499,1499,229,205
1287,0,1002,0,276,4,12,0,88,1811,18,0,0,216,36,2,15,575,6,6,6,229,232
1288,0,1005,0,275,1,12,0,438,1759,219,1,0,320,50,2,15,1848,720,720,720,229,232
1289,1,1005,0,175,12,12,0,438,2631,208,1,0,320,50,2,15,2769,99,99,99,229,232
1290,0,1005,0,225,4,8,2,438,3748,795,1,0,320,50,2,15,3957,1499,1499,1499,229,219
1291,1,1005,0,225,4,3,12,438,2343,680,1,0,320,50,2,15,2465,1499,1499,1499,229,148
1292,0,1005,1,137,12,12,0,438,3681,638,1,0,320,50,2,15,3887,266,266,266,229,232
