,Unnamed: 0,Unnamed: 0.1,id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
876,876,83419,6245913259086198171,0,14102216,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,b2bb860a,9c7b6730,1,0,18091,320,50,2060,3,39,-1,23
877,877,83421,6255499347334370316,0,14102216,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,db4157fd,8a4875bd,1,0,20632,320,50,2374,3,39,100119,23
878,878,83519,7146664878509093963,0,14102216,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,154eb6f5,aad45b01,1,0,21611,320,50,2480,3,297,100111,61
879,879,83557,7481921175492009343,0,14102216,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,46f8e482,f3049821,1,0,20634,320,50,2374,3,39,-1,23
880,880,83592,7796040421296034607,0,14102216,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,d857ffbb,21ae382a,be74e6fe,1,0,20632,320,50,2374,3,39,-1,23
881,881,83899,10565085175049702055,1,14102217,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,570a081c,9e3836ff,1,0,21677,320,50,2495,2,167,-1,23
882,882,83907,10620809985356365813,0,14102217,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b271bd3c,2e0de5da,1,2,15701,320,50,1722,0,35,-1,79
883,883,84055,11951174542264245339,0,14102217,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,5730948b,be6db1d7,1,0,21894,320,50,2526,0,35,100077,221
884,884,84065,12056238776938304528,0,14102217,1005,1,b554a32a,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2ed3dc78,f60c2fd3,1,0,9478,320,50,906,3,1451,100156,61
885,885,84225,13468285964062347792,0,14102217,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,93075740,0989142d,1,0,15704,320,50,1722,0,35,-1,79
886,886,84237,13559652087873255599,0,14102217,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,40c4cf38,d787e91b,1,0,17017,320,50,1873,3,39,-1,23
887,887,84277,1391738766506414257,0,14102217,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2105d707,be6db1d7,1,0,20632,320,50,2374,3,39,100148,23
888,888,84329,14302811900718686618,0,14102217,1005,1,88154ade,9f448720,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d8e80e72,051263ee,1,0,17893,320,50,2039,2,39,100079,32
889,889,84337,14347696608089101810,1,14102217,1005,1,cbb01868,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,731d1539,84ebbcd4,1,0,20355,216,36,2333,0,39,-1,157
890,890,84635,16947085375440231394,0,14102217,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,be097529,16954458,1,0,15701,320,50,1722,0,35,-1,79
891,891,84718,176967476873780589,0,14102217,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,ea565e2f,be74e6fe,1,0,17163,320,50,1955,3,163,100193,71
892,892,84726,17822440287450714330,0,14102217,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,379aed34,8a4875bd,1,0,16920,320,50,1899,0,431,100081,117
893,893,84862,2299240010525155885,0,14102217,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0878a4a5,711ee120,1,0,15699,320,50,1722,0,35,-1,79
894,894,85042,3782036971873971768,0,14102217,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,507cf68a,3eb8d368,1,0,21191,320,50,2424,1,161,100189,71
895,895,85181,484417680447712559,0,14102217,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,d52b8a36,aad45b01,1,0,20277,320,50,2281,3,47,100182,42
896,896,85202,5003216605373114289,0,14102217,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4b8efbee,0ea40c5b,1,0,15702,320,50,1722,0,35,100084,79
897,897,85224,5195906169800513987,0,14102217,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,06aa1132,d4897fef,1,0,17263,320,50,1872,3,39,-1,23
898,898,85251,5403487168406007704,0,14102217,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,316011d0,f51246a7,1,0,20984,320,50,2371,0,551,-1,46
899,899,85274,5573738839003853176,0,14102217,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8fd63f7a,4f4b5ad5,1,0,21875,320,50,2526,0,35,100077,221
900,900,85328,5953115038226754031,0,14102217,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,da352fdc,fa952a77,1,0,20312,320,50,1780,0,1711,100077,48
901,901,85362,6310374841112729901,0,14102217,1010,1,85f751fd,c4e18dd6,50e219e0,04f2be5f,7801e8d9,0f2161f8,bb50fffa,8a6fb4e5,f07e20f8,4,3,21204,320,50,2428,0,163,-1,91
902,902,85384,645663720737623870,0,14102217,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,e74d3538,f4fffcd0,1,0,20277,320,50,2281,3,47,100181,42
903,903,85532,7482683115576429686,0,14102217,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ef9d733b,e9b8d8d7,1,0,17747,320,50,1974,2,39,100021,33
904,904,85591,7934996440225163498,0,14102217,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1e6f055e,8a4875bd,1,0,21894,320,50,2526,0,35,-1,221
905,905,85700,8963543232698260903,0,14102217,1005,1,0eb72673,d2f72222,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,08b1f78f,76dc4769,1,0,21883,320,50,2526,0,35,-1,221
906,906,85781,9667084521527268839,0,14102217,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d978a688,0153a639,1,0,15706,320,50,1722,0,35,-1,79
907,907,85823,10103583527556559494,0,14102218,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,423cd9d5,a5bce124,1,0,15705,320,50,1722,0,35,-1,79
908,908,85888,10616968942882221447,0,14102218,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,fbfb2b98,fce66524,1,0,18094,320,50,2060,3,39,-1,23
909,909,85967,11123731415451691046,1,14102218,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,723c59ee,d7bc6ccb,1,0,21875,320,50,2526,0,35,100075,221
910,910,86152,12483348703577848915,0,14102218,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,46aaedc0,be6db1d7,1,0,16615,320,50,1863,3,39,100188,23
911,911,86217,130319174868912962,0,14102218,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,38ebd99b,8a4875bd,1,0,21878,320,50,2526,0,35,-1,221
912,912,86234,13155268394093339747,0,14102218,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,abd52c66,9a1a38b8,c2dc1259,1,0,1039,320,50,178,3,1327,100148,15
913,913,86338,14077635540972494325,0,14102218,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,85f6ac8f,4ea23a13,1,0,15708,320,50,1722,0,35,-1,79
914,914,86570,15907116892122236391,0,14102218,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,009a7861,3bb1ddd7,1,0,9478,320,50,906,3,1451,100156,61
915,915,86590,16047084078395218483,0,14102218,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,b0070d9a,8a4875bd,1,0,20633,320,50,2374,3,39,-1,23
916,916,86604,16158586790419333678,0,14102218,1010,1,85f751fd,c4e18dd6,50e219e0,aecfd81b,7801e8d9,0f2161f8,e3d177e7,329f63d0,60eb1f19,4,0,20362,320,50,2333,0,39,100022,157
917,917,86668,16767440253206227211,0,14102218,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,ad75a160,55457628,ad328c4d,1,0,1038,320,50,178,3,1327,100148,15
918,918,86698,16975642686023974434,0,14102218,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4ef0ad76,1f0bc64f,1,0,15705,320,50,1722,0,35,100083,79
919,919,86713,17134844092595887025,0,14102218,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,bdd996d3,e4e18690,be6db1d7,1,0,17877,320,50,2036,3,47,-1,156
920,920,86718,17162797302801085878,0,14102218,1002,0,f63cbdb9,0f358c0a,50e219e0,ecad2386,7801e8d9,07d7df22,14e2bdb7,51cc26b0,43e7b962,0,0,15698,300,50,1722,0,35,-1,79
921,921,86753,17401949216991371244,0,14102218,1005,1,ba9aee1b,9eaf88fa,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,95935fb3,d787e91b,1,0,17893,320,50,2039,2,39,-1,32
922,922,86856,18231677062230637710,0,14102218,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,f536c40d,c4f3279e,89416188,1,0,20352,320,50,2333,0,39,-1,157
923,923,86874,18353140018967889318,1,14102218,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,771152fb,36d749e5,1,0,15699,320,50,1722,0,35,-1,79
924,924,86924,2166602259956011950,0,14102218,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f9f85f53,5096d134,1,0,15705,320,50,1722,0,35,100083,79
925,925,86939,2296589164127367237,0,14102218,1002,0,568d2f60,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,3b08cf87,dafa0712,d9d47e05,0,0,19665,320,50,2253,2,303,-1,52
926,926,87063,3407947341728016273,0,14102218,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,b1657318,349ef23b,0eb711ec,1,0,4687,320,50,423,2,39,100148,32
927,927,87108,3749554468217725731,0,14102218,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,30a31b3b,ad0177e7,1,0,21829,320,50,2522,0,35,100083,221
928,928,87321,5449029101992242677,0,14102218,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b7263df1,a0f5f879,1,0,15703,320,50,1722,0,35,100083,79
929,929,87335,559941759162271218,0,14102218,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af62faf4,3bb1ddd7,1,0,9478,320,50,906,3,1451,100156,61
930,930,87345,567991687562655090,0,14102218,1005,1,5756237e,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e08a109d,73b4563d,1,2,6558,320,50,571,2,39,100050,32
931,931,87412,6078522624096445219,0,14102218,1005,0,8f51bf3a,9f448720,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c32753ad,a5a2318d,1,0,20355,216,36,2333,0,39,-1,157
932,932,87439,6223600637450351204,1,14102218,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4d704a61,d787e91b,1,0,17014,320,50,1872,3,39,-1,23
933,933,87754,8618954838078844481,0,14102218,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0f6ebfae,8f5c9827,1,0,21877,320,50,2526,0,35,100076,221
934,934,87769,8763456098432554831,0,14102218,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,96590776,78d9bd10,1,0,15699,320,50,1722,0,35,-1,79
935,935,87947,10268201962148026391,0,14102219,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,eee941fd,3bd9e8e7,1,0,15703,320,50,1722,0,35,100083,79
936,936,88140,12434304290591911224,0,14102219,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cf67c265,3f67c4c4,1,0,15706,320,50,1722,0,35,100083,79
937,937,88278,1378437273853849036,0,14102219,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1b074458,8a4875bd,1,0,21875,320,50,2526,0,35,100074,221
938,938,88395,14830219610732776222,1,14102219,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,85838724,375c3d47,1,0,21883,320,50,2526,0,35,100077,221
939,939,88493,15752667639376869870,0,14102219,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,1cf7acf0,36b67a2a,1,0,16352,320,50,1823,1,167,100003,71
940,940,88524,1608010357120951660,1,14102219,1005,0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,57f63e01,034b811d,1,0,20635,300,250,2374,3,39,-1,23
941,941,88596,16801844032116596290,0,14102219,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2a66b8f0,1f0bc64f,1,0,17014,320,50,1872,3,39,-1,23
942,942,88980,3635059542487482914,1,14102219,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7b29a713,7abbbd5c,1,0,21674,320,50,2495,2,167,100013,23
943,943,88988,3680460605133589308,0,14102219,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b8aa006c,8a4875bd,1,0,15706,320,50,1722,0,35,100084,79
944,944,89031,4070125845431883314,0,14102219,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,495b6c1b,8a4875bd,1,0,21894,320,50,2526,0,35,-1,221
945,945,89106,4786626889785748490,0,14102219,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,367a431e,4cfbfab3,5096d134,1,0,1037,320,50,178,3,1327,-1,15
946,946,89248,5985782653716234062,0,14102219,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2215fa4a,158e4944,1,0,15704,320,50,1722,0,35,100084,79
947,947,89298,6407677590744355299,0,14102219,1005,0,ff361da0,6dbd48f0,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3759cc1f,94a6ac23,1,2,6392,320,50,547,3,47,-1,23
948,948,89326,6703717681678583250,1,14102219,1005,0,85f751fd,c4e18dd6,50e219e0,2f6efcf2,813f3323,0f2161f8,a99f214a,6511129e,779d90c2,1,0,21611,320,50,2480,3,297,100111,61
949,949,89367,708230291587162929,0,14102219,1005,0,38217daf,449497bc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,369bc2ed,00b1f3a7,1,0,20345,300,250,2331,2,39,-1,23
950,950,89392,723534541126515902,0,14102219,1005,0,85f751fd,c4e18dd6,50e219e0,088b6a7b,2347f47a,0f2161f8,a99f214a,f1b185d5,507b1b8b,1,0,17877,320,50,2036,3,47,-1,156
951,951,89581,8882409822684305381,0,14102219,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,1b482209,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61
952,952,89712,10235409861762453685,0,14102220,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,5ab7caf2,7b75d3a6,1,0,20634,320,50,2374,3,39,-1,23
953,953,89823,11363515997900684804,0,14102220,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,4c5920a7,d1ca44b7,9c7b6730,1,0,1039,320,50,178,3,1327,100148,15
954,954,89905,12222414398357905680,1,14102220,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e4215917,81892725,1,0,17014,320,50,1872,3,39,-1,23
955,955,90155,14707442380040681506,0,14102220,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,29d4edd1,21f3011e,1f0bc64f,1,0,1038,320,50,178,3,1327,100148,15
956,956,90264,16074681045401348499,0,14102220,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8425ca71,1aa0e912,1,0,15699,320,50,1722,0,35,-1,79
957,957,90347,17128934190702708137,1,14102220,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,97b8f2ea,4ea23a13,1,0,16688,320,50,1873,3,39,-1,23
958,958,90415,17908413755714019222,0,14102220,1005,1,4c391571,5a3b8f37,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d27cd4a3,158e4944,1,0,16615,320,50,1863,3,39,-1,23
959,959,90449,1829199046774033071,0,14102220,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,b46010dc,8fec25d7,be87996b,1,2,1037,320,50,178,3,1327,100148,15
960,960,90482,2049401190536763118,0,14102220,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,685efec8,8ce34352,1,0,15706,320,50,1722,0,35,-1,79
961,961,90602,3445006143844119998,1,14102220,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,c41d6deb,1c6a881d,1,2,18092,320,50,2060,3,39,-1,23
962,962,90630,3728895309513878754,0,14102220,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7801c1ce,18d8fb90,1,0,15708,320,50,1722,0,35,100084,79
963,963,90644,3959589127759252260,0,14102220,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,c85d8f31,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61
964,964,90693,4577816183273797001,0,14102220,1005,0,e9ca7d40,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,12e43b77,76dc4769,1,0,21834,300,250,2523,0,35,100084,221
965,965,90784,5529930560205857655,0,14102220,1002,0,85f751fd,c4e18dd6,50e219e0,a37bf1e4,7801e8d9,07d7df22,0de89630,dda31f6d,911a3c09,0,0,21412,320,50,2467,2,167,100079,23
966,966,90820,5884994156165216662,0,14102220,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,ca1acaf4,31f8e95a,b3f4c8ce,1,0,20362,320,50,2333,0,39,-1,157
967,967,90869,6422308364608042476,1,14102220,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d99ddf46,1ccc7835,1,0,21589,320,50,2478,3,167,100077,23
968,968,90891,6602272170007242380,0,14102220,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bea124fd,d7bc6ccb,1,0,15705,320,50,1722,0,35,-1,79
969,969,91088,8979987136647618064,0,14102220,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c6563308,684581ce,1,0,15699,320,50,1722,0,35,-1,79
970,970,91277,11046645070226444888,0,14102221,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,05e24cb4,1f0bc64f,1,0,15705,320,50,1722,0,35,-1,79
971,971,91393,1274121883395107707,0,14102221,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af9205f9,3bb1ddd7,1,0,9478,320,50,906,3,1451,100156,61
972,972,91424,13027309758738032619,1,14102221,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1ad13746,a0f5f879,1,0,4687,320,50,423,2,39,100148,32
973,973,91506,14192820511319252235,0,14102221,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,930ec31d,03683bd4,1,0,9478,320,50,906,3,1451,100156,61
974,974,91566,15001047459637140528,0,14102221,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,280eb486,05e70df4,1,0,21853,216,36,2524,0,35,100083,221
975,975,91677,16542633661761890235,0,14102221,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,88a785d4,5096d134,1,0,15707,320,50,1722,0,35,100084,79
976,976,91755,17858839852317323996,1,14102221,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2a2a1312,2203a096,1,0,15708,320,50,1722,0,35,100084,79
977,977,91781,18072698915627074838,0,14102221,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,47a733b8,04f5b394,1,0,15703,320,50,1722,0,35,100083,79
978,978,92011,4833109874940821346,0,14102221,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,edd36996,4cebe468,a17b4231,1,0,6560,320,50,571,2,39,-1,32
979,979,92031,5129615109680554532,0,14102221,1005,0,9ee9dd00,759d1c56,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9a6ac9e3,e981565c,1,0,20359,216,36,2333,0,39,-1,157
980,980,92046,5362838253523758946,0,14102221,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3a0ef749,5db079b5,1,2,19015,300,250,2162,2,39,-1,33
981,981,92053,5415040207265532213,0,14102221,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,ceaadda3,f4fffcd0,1,0,21611,320,50,2480,3,297,100111,61
982,982,92102,6099289282775477158,0,14102221,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,ef5accdf,9b5ce758,1,0,21611,320,50,2480,3,297,100111,61
983,983,92292,8412174166570704978,0,14102221,1002,0,9e8e8d09,65f7a3bd,50e219e0,ecad2386,7801e8d9,07d7df22,4fbe2e5c,f8a987d7,a12e847c,0,0,17081,320,50,1921,3,47,-1,23
984,984,92364,9504321634641910133,0,14102221,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,285aa37d,bb2ea497,1,0,9478,320,50,906,3,1451,100156,61
985,985,92659,14125477979510002434,0,14102222,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,2f353cee,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61
986,986,92673,14347275277558762975,0,14102222,1002,0,85f751fd,c4e18dd6,50e219e0,c0a736f4,7801e8d9,07d7df22,33bb8c0d,ffa6f4d6,ea6abc60,0,0,21310,320,50,2449,0,171,100241,91
987,987,92719,15209792370000586902,0,14102222,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,d3cd24a8,431b3174,84ebbcd4,4,3,15708,320,50,1722,0,35,-1,79
988,988,93144,4757497917536941130,0,14102222,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,01a60448,2ed57e5f,7fdd04d2,1,0,20632,320,50,2374,3,39,-1,23
989,989,93160,4999785642426208708,0,14102222,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,877b351c,711ee120,1,0,15708,320,50,1722,0,35,-1,79
990,990,93176,5219992114317663835,0,14102222,1005,0,c0bc565a,63b3dcbd,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,45235551,03405e8b,1,0,20015,300,250,2284,3,39,-1,23
991,991,93561,1129982286043865013,1,14102223,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,34d455cb,1f0bc64f,1,0,17037,320,50,1934,2,39,-1,16
992,992,93707,13728002883380278293,0,14102223,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,f14753ef,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
993,993,93746,14151653385892244385,0,14102223,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,576ae3c0,f07e20f8,1,0,20633,320,50,2374,3,39,-1,23
994,994,93814,15313163878672872584,1,14102223,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,522f7e31,84ebbcd4,1,0,18092,320,50,2060,3,39,-1,23
995,995,93832,15592109824554795277,0,14102223,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0963b214,8a4875bd,1,0,21882,320,50,2526,0,35,-1,221
996,996,94008,2458151163229136964,0,14102223,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,276670aa,d7bc6ccb,1,0,21893,320,50,2526,0,35,-1,221
997,997,94017,2643336344826231389,1,14102223,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,38c9b304,eec78f77,1,0,17753,320,50,1993,2,1063,100084,33
998,998,94039,2986947439039062456,0,14102223,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,11dbefc7,26c9594e,1,0,21877,320,50,2526,0,35,-1,221
999,999,94338,8381809562640409197,0,14102223,1005,0,85f751fd,c4e18dd6,50e219e0,be7c618d,2347f47a,f95efa07,9234fb3b,f17fc540,05b9fa1b,1,3,463,320,50,122,3,1327,-1,15
1000,1000,94562,12804863579356405344,0,14102300,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1cf29716,edead9f4,1,0,15708,320,50,1722,0,35,-1,79
1001,1001,94679,14911769770816181277,1,14102300,1005,0,85f751fd,c4e18dd6,50e219e0,beb4afd2,2347f47a,f95efa07,a99f214a,0aefee96,a8735f2a,1,0,20274,320,50,2225,0,679,100101,48
1002,1002,94687,1525640887384350203,0,14102300,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6377f0eb,8a4875bd,1,0,21882,320,50,2526,0,35,100075,221
1003,1003,94904,2907557873047756345,1,14102300,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,06038da6,7294839b,1,0,15704,320,50,1722,0,35,100084,79
1004,1004,94945,3768706486519969947,1,14102300,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6041956f,fce66524,1,0,4687,320,50,423,2,39,100148,32
1005,1005,95033,5273924585257991139,0,14102300,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,944db043,29e76dba,fba336ea,1,0,20362,320,50,2333,0,39,-1,157
1006,1006,95085,6413868852868055154,1,14102300,1005,0,85f751fd,c4e18dd6,50e219e0,a97b17d0,aefc06bd,0f2161f8,a99f214a,43bb1663,8a4875bd,1,0,15704,320,50,1722,0,35,-1,79
