click,C1,banner_pos,site_domain,site_category,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C15,C16,date,time,user_id,device_ip_count,device_id_count,user_count,user_hour_count,user_bagged
0,1005,1,15,12,12,0,438,1880,453,1,0,320,50,3,3,1967,79,79,79,156,232
1,1005,1,83,12,12,0,438,1156,254,1,0,320,50,3,3,1208,24,24,24,156,232
1,1005,0,225,4,3,6,438,1337,746,1,0,320,50,3,3,1395,1499,1499,1499,156,1
0,1005,1,38,1,12,0,438,2840,453,1,0,320,50,3,3,2989,6,6,6,156,232
0,1005,0,225,4,3,12,41,3771,219,1,0,320,50,3,3,266,1499,1499,1499,156,241
0,1005,1,15,12,12,0,438,1580,446,1,0,320,50,3,3,1661,79,79,79,156,232
0,1005,0,225,4,1,2,438,638,420,1,0,320,50,3,4,669,1499,1499,1499,199,246
1,1005,0,225,4,3,12,438,2165,614,1,0,320,50,3,4,2265,1499,1499,1499,199,148
1,1005,1,94,12,12,0,438,1484,560,1,0,320,50,3,4,1557,33,33,33,199,232
0,1005,0,275,1,12,0,438,366,123,1,0,320,50,3,4,389,720,720,720,199,232
0,1005,0,275,1,12,0,438,794,841,1,0,320,50,3,4,827,720,720,720,199,232
0,1005,0,275,1,12,0,438,823,453,1,0,320,50,3,4,859,720,720,720,199,232
0,1005,1,175,12,12,0,438,3701,271,1,0,320,50,3,4,3906,99,99,99,199,232
0,1005,0,225,4,15,2,438,1960,577,1,0,320,50,3,4,2054,1499,1499,1499,199,255
0,1005,1,137,12,12,0,438,1770,39,1,0,320,50,3,4,1860,266,266,266,199,232
0,1005,0,225,4,1,2,438,1180,386,1,0,320,50,3,5,1233,1499,1499,1499,208,246
0,1005,1,38,12,12,0,438,3406,116,1,0,320,50,3,5,3583,2,2,2,208,232
0,1005,1,7,12,12,0,438,1398,453,1,0,320,50,3,5,1463,30,30,30,208,232
0,1005,0,275,1,12,0,438,2884,453,1,0,320,50,3,5,3041,720,720,720,208,232
0,1005,1,137,12,12,0,438,3517,671,1,0,320,50,3,5,3700,266,266,266,208,232
0,1005,0,225,4,27,2,438,558,598,1,0,320,50,3,5,578,1499,1499,1499,208,167
0,1002,0,138,4,12,0,143,2060,246,0,0,320,50,3,5,882,2,2,2,208,232
0,1005,0,225,4,1,2,438,1647,800,1,0,320,50,3,5,1729,1499,1499,1499,208,246
0,1005,0,271,12,12,0,438,3112,393,1,0,320,50,3,5,3277,1,1,1,208,232
0,1005,0,108,12,12,0,438,119,322,1,2,300,250,3,5,126,2,2,2,208,232
0,1005,0,275,1,12,0,438,2446,67,1,0,320,50,3,5,2576,720,720,720,208,232
0,1005,0,225,4,1,2,438,2171,288,1,2,320,50,3,5,2271,1499,1499,1499,208,246
1,1005,0,225,4,1,2,438,2439,772,1,0,320,50,3,5,2566,1499,1499,1499,208,246
0,1002,0,144,4,12,0,498,3558,352,0,0,320,50,3,5,3090,2,2,2,208,232
1,1005,0,275,1,12,0,438,2374,276,1,0,320,50,3,5,2503,720,720,720,208,232
0,1005,0,275,1,12,0,438,3201,40,1,0,320,50,3,6,3370,720,720,720,173,232
0,1005,0,275,1,12,0,438,3531,116,1,0,320,50,3,6,3720,720,720,720,173,232
0,1012,0,225,4,12,0,438,2734,201,1,0,320,50,3,6,2881,1499,1499,1499,173,223
0,1005,0,206,12,12,0,438,2525,368,1,0,320,50,3,6,2655,6,6,6,173,232
0,1005,0,225,4,1,2,438,1740,605,1,0,320,50,3,6,1828,1499,1499,1499,173,246
1,1005,0,275,1,12,0,438,197,123,1,0,320,50,3,6,212,720,720,720,173,232
0,1010,1,225,4,12,2,267,182,406,4,2,320,50,3,6,1727,1499,1499,1499,173,63
0,1005,0,225,4,8,2,459,627,67,1,0,320,50,3,6,2858,1499,1499,1499,173,219
1,1005,1,212,12,12,0,438,3169,324,1,0,320,50,3,6,3337,8,8,8,173,232
0,1005,0,70,8,12,0,438,1454,407,1,2,320,50,3,6,1526,6,6,6,173,232
1,1005,0,275,1,12,0,438,3108,223,1,2,320,50,3,6,3273,720,720,720,173,232
0,1005,1,91,12,12,0,438,3388,685,1,0,320,50,3,6,3564,89,89,89,173,232
1,1005,0,275,1,12,0,438,1043,413,1,0,320,50,3,6,1091,720,720,720,173,232
0,1005,0,225,4,3,6,438,184,123,1,0,320,50,3,6,196,1499,1499,1499,173,1
0,1005,1,212,12,12,0,438,783,521,1,0,320,50,3,6,814,8,8,8,173,232
0,1005,0,225,4,1,2,438,3597,864,1,2,320,50,3,6,3788,1499,1499,1499,173,246
1,1005,1,224,12,12,0,438,3284,264,1,0,320,50,3,6,3448,34,34,34,173,232
0,1005,0,225,4,1,2,438,2551,374,1,0,320,50,3,6,2681,1499,1499,1499,173,246
1,1005,0,225,4,3,12,438,1958,676,1,0,320,50,3,7,2049,1499,1499,1499,174,148
0,1005,0,183,12,12,0,438,3156,398,1,2,320,50,3,7,3325,5,5,5,174,232
0,1005,1,211,12,12,0,438,3776,638,1,0,320,50,3,7,3985,40,40,40,174,232
0,1005,0,41,12,12,0,438,2996,205,1,0,320,50,3,7,3158,37,37,37,174,232
0,1005,0,275,1,12,0,438,1345,453,1,0,320,50,3,7,1402,720,720,720,174,232
0,1005,0,225,4,20,2,438,2814,777,1,3,320,50,3,7,2962,1499,1499,1499,174,139
0,1005,0,225,4,19,2,21,8,547,1,5,320,50,3,7,153,1499,1499,1499,174,84
0,1005,0,275,1,12,0,438,3863,67,1,0,320,50,3,7,4077,720,720,720,174,232
0,1005,0,36,12,12,0,438,1540,350,1,0,320,50,3,7,1612,1,1,1,174,232
1,1005,0,113,1,12,0,438,3327,85,1,0,320,50,3,7,3496,15,15,15,174,232
0,1005,0,225,4,20,2,438,708,501,1,3,320,50,3,7,737,1499,1499,1499,174,139
0,1005,0,275,1,12,0,438,202,219,1,0,320,50,3,7,217,720,720,720,174,232
1,1005,0,280,13,12,0,438,3329,200,1,0,320,50,3,8,3498,1,1,1,201,232
0,1005,0,225,4,20,2,438,2044,777,1,3,320,50,3,8,2138,1499,1499,1499,201,139
0,1005,0,275,1,12,0,438,1032,746,1,0,320,50,3,8,1079,720,720,720,201,232
0,1005,0,225,4,3,2,438,2563,508,1,0,320,50,3,8,2700,1499,1499,1499,201,86
0,1005,0,225,4,20,2,438,1724,259,1,3,320,50,3,8,1812,1499,1499,1499,201,139
0,1005,1,66,3,12,0,438,439,746,1,0,320,50,3,8,469,16,16,16,201,232
0,1005,0,275,1,12,0,438,1393,205,1,0,320,50,3,8,1459,720,720,720,201,232
0,1005,0,225,4,20,2,438,302,147,1,3,320,50,3,8,326,1499,1499,1499,201,139
0,1005,0,225,4,20,2,438,918,259,1,3,320,50,3,8,952,1499,1499,1499,201,139
0,1005,0,275,1,12,0,438,369,453,1,0,320,50,3,8,392,720,720,720,201,232
0,1002,0,135,4,12,0,67,3866,292,0,0,300,50,3,8,411,1,1,1,201,232
0,1005,1,210,3,12,0,438,2354,456,1,0,320,50,3,8,2478,2,2,2,201,232
0,1005,0,225,4,20,2,438,3574,259,1,3,320,50,3,8,3764,1499,1499,1499,201,139
1,1005,0,275,1,12,0,438,67,746,1,0,320,50,3,8,75,720,720,720,201,232
1,1005,1,175,12,12,0,438,2856,453,1,0,320,50,3,8,3004,99,99,99,201,232
0,1005,0,114,12,12,0,438,1849,864,1,2,320,50,3,8,1929,23,23,23,201,232
0,1005,1,94,12,12,0,438,3190,746,1,0,320,50,3,8,3360,33,33,33,201,232
1,1005,0,275,1,12,0,438,2047,108,1,0,320,50,3,8,2142,720,720,720,201,232
0,1005,0,225,4,21,2,438,3568,289,1,0,320,50,3,8,3759,1499,1499,1499,201,83
1,1005,1,137,12,12,0,438,431,469,1,0,320,50,3,9,463,266,266,266,252,232
0,1005,0,275,1,12,0,438,3489,219,1,0,320,50,3,9,3675,720,720,720,252,232
0,1005,0,143,3,12,0,438,3118,397,1,0,320,50,3,9,3283,1,1,1,252,232
0,1002,0,225,4,12,0,274,3066,235,0,0,320,50,3,9,1784,8,8,8,252,232
0,1005,1,26,3,12,0,438,1714,17,1,0,320,50,3,9,1804,4,4,4,252,232
1,1005,0,225,4,20,2,438,2050,501,1,3,320,50,3,9,2146,1499,1499,1499,252,139
0,1005,0,275,1,12,0,438,2693,746,1,0,320,50,3,9,2838,720,720,720,252,232
0,1005,0,225,4,8,2,438,1767,393,1,0,320,50,3,9,1857,1499,1499,1499,252,219
0,1005,0,225,4,3,6,438,1593,746,1,0,320,50,3,9,1677,1499,1499,1499,252,1
1,1005,0,275,1,12,0,438,1676,814,1,0,320,50,3,9,1771,720,720,720,252,232
0,1005,0,225,4,28,9,438,2463,233,1,0,320,50,3,9,2591,1499,1499,1499,252,230
0,1005,0,225,4,3,2,438,3608,393,1,0,320,50,3,9,3797,1499,1499,1499,252,99
0,1005,1,187,3,12,0,438,3526,610,1,0,320,50,3,9,3713,14,14,14,252,232
1,1005,0,160,1,12,0,438,3674,560,1,0,320,50,3,9,3878,2,2,2,252,232
0,1005,1,137,12,12,0,438,2749,123,1,0,320,50,3,9,2896,266,266,266,252,232
0,1005,0,275,1,12,0,438,584,276,1,0,320,50,3,9,608,720,720,720,252,232
0,1005,0,275,1,12,0,438,3661,373,1,0,320,50,3,9,3863,720,720,720,252,232
0,1005,0,225,4,20,2,438,3656,777,1,3,320,50,3,9,3857,1499,1499,1499,252,139
0,1005,0,41,12,12,0,438,550,805,1,0,320,50,3,9,573,37,37,37,252,232
1,1005,1,137,12,12,0,438,45,545,1,0,320,50,3,9,48,266,266,266,252,232
0,1005,1,172,12,12,0,438,3703,177,1,0,320,50,3,10,3909,10,10,10,232,232
0,1005,0,71,12,12,0,438,1019,448,1,0,320,50,3,10,1057,1,1,1,232,232
0,1005,1,186,12,12,0,438,1308,406,1,0,320,50,3,10,1365,10,10,10,232,232
1,1005,0,238,3,12,0,438,2160,438,1,0,320,50,3,10,2259,1,1,1,232,232
0,1005,0,275,1,12,0,438,1415,640,1,2,320,50,3,10,1484,720,720,720,232,232
0,1010,1,225,4,12,2,61,1595,530,4,3,320,50,3,10,369,1499,1499,1499,232,4
0,1005,0,207,3,12,0,438,598,449,1,0,320,50,3,10,620,6,6,6,232,232
0,1005,0,225,4,20,2,438,1321,501,1,3,320,50,3,10,1376,1499,1499,1499,232,139
0,1005,0,239,13,12,0,438,3747,511,1,0,320,50,3,10,3956,15,15,15,232,232
0,1005,1,137,12,12,0,438,3440,738,1,0,320,50,3,10,3620,266,266,266,232,232
1,1005,0,225,4,3,6,438,1030,725,1,0,320,50,3,10,1075,1499,1499,1499,232,1
0,1005,0,275,1,12,0,438,3447,294,1,0,320,50,3,10,3631,720,720,720,232,232
0,1005,1,137,12,12,0,438,2273,217,1,0,320,50,3,11,2385,48,48,48,229,237
0,1005,0,215,12,12,0,438,2273,217,1,0,320,50,3,12,2385,6,6,6,209,237
0,1005,1,137,12,12,0,438,2273,217,1,0,320,50,5,9,2385,48,48,48,252,237
0,1005,1,137,12,12,0,438,2273,217,1,0,320,50,6,3,2385,48,48,48,156,237
0,1002,0,225,4,12,0,383,2723,750,0,0,320,50,3,11,2406,1499,1499,1499,229,217
0,1010,1,225,4,12,2,409,2998,818,4,3,320,50,3,11,2569,1499,1499,1499,229,4
0,1005,0,225,4,20,2,438,2194,259,1,3,320,50,3,11,2297,1499,1499,1499,229,139
0,1005,0,225,4,20,2,438,2329,51,1,3,320,50,3,11,2452,1499,1499,1499,229,139
0,1005,0,263,3,12,0,438,3106,453,1,0,320,50,3,11,3271,10,10,10,229,232
0,1005,1,217,2,12,0,438,2948,222,1,0,320,50,3,11,3108,3,3,3,229,232
0,1005,1,7,12,12,0,438,2346,453,1,0,320,50,3,11,2468,30,30,30,229,232
1,1005,0,125,3,12,0,438,2515,706,1,0,300,250,3,11,2647,22,22,22,229,232
0,1005,0,275,1,12,0,438,2010,231,1,0,320,50,3,11,2103,720,720,720,229,232
0,1005,0,225,4,27,2,438,2282,577,1,0,320,50,3,11,2399,1499,1499,1499,229,147
0,1005,1,137,12,12,0,438,2641,370,1,0,320,50,3,11,2779,5,5,5,229,232
0,1005,0,41,12,12,0,438,306,436,1,0,320,50,3,11,330,37,37,37,229,232
0,1005,1,137,12,12,0,438,616,665,1,0,320,50,3,12,646,48,48,48,209,232
0,1005,0,275,1,12,0,438,2271,462,1,0,320,50,3,12,2382,720,720,720,209,232
0,1005,0,225,4,5,2,438,2274,14,1,0,320,50,3,12,2389,1499,1499,1499,209,215
0,1005,0,41,12,12,0,438,2274,14,1,0,320,50,7,15,2389,37,37,37,229,215
0,1005,0,275,1,12,0,438,1564,746,1,0,320,50,3,12,1644,720,720,720,209,232
0,1005,0,225,4,21,2,438,1241,135,1,0,320,50,3,12,1296,1499,1499,1499,209,83
0,1005,0,225,4,20,2,438,901,777,1,0,320,50,3,12,937,1499,1499,1499,209,139
0,1005,0,225,4,20,2,438,1217,501,1,3,320,50,3,12,1269,1499,1499,1499,209,139
0,1005,0,225,4,8,2,172,1604,168,1,2,320,50,3,12,1093,1499,1499,1499,209,219
0,1005,1,15,12,12,0,438,671,453,1,0,320,50,3,12,700,79,79,79,209,232
0,1005,0,225,4,3,2,168,3000,205,1,0,320,50,3,12,1039,1499,1499,1499,209,86
0,1005,0,225,4,12,12,617,2674,408,1,0,320,50,3,12,3866,1499,1499,1499,209,90
0,1005,0,125,3,12,0,438,1159,284,1,0,300,250,3,12,1211,17,17,17,209,232
0,1005,0,225,4,8,2,372,1983,128,1,0,320,50,3,12,2360,1499,1499,1499,209,219
0,1005,0,225,4,20,2,438,892,201,1,3,320,50,3,12,928,1499,1499,1499,209,139
0,1005,1,114,12,12,0,438,1120,397,1,0,320,50,3,12,1176,6,6,6,209,232
0,1005,0,225,4,3,2,546,2562,680,1,0,320,50,3,12,3456,1499,1499,1499,209,86
1,1005,0,187,12,12,0,438,3034,356,1,0,320,50,3,12,3202,3,3,3,209,232
0,1010,1,225,4,12,2,457,3321,540,4,0,320,50,3,12,2844,1499,1499,1499,209,3
0,1005,0,216,12,12,0,438,2743,453,1,0,320,50,3,12,2890,23,23,23,209,232
0,1005,0,41,12,12,0,438,1676,854,1,0,320,50,3,12,1772,37,37,37,209,232
0,1005,0,225,4,5,11,438,6,14,1,0,320,50,3,12,5,1499,1499,1499,209,153
0,1005,1,137,12,12,0,438,6,14,1,0,320,50,8,8,5,14,14,14,201,153
0,1005,1,137,12,12,0,438,6,14,1,0,320,50,8,15,5,14,14,14,229,153
0,1005,0,225,4,25,9,102,3708,116,1,0,320,50,3,12,655,1499,1499,1499,209,109
0,1005,0,225,4,20,2,438,1941,501,1,3,320,50,3,12,2030,1499,1499,1499,209,139
0,1005,0,130,12,12,0,438,1051,453,1,0,320,50,3,13,1099,1,1,1,245,232
0,1005,0,225,4,20,9,438,1385,201,1,0,320,50,3,13,1449,1499,1499,1499,245,194
1,1002,0,15,4,12,0,30,1514,187,0,0,320,50,3,13,198,7,7,7,245,232
0,1005,0,225,4,20,2,438,3642,51,1,3,320,50,3,13,3842,1499,1499,1499,245,139
0,1005,0,225,4,3,6,438,1471,271,1,0,320,50,3,13,1543,1499,1499,1499,245,218
0,1005,0,225,4,20,2,438,1615,777,1,3,320,50,3,13,1695,1499,1499,1499,245,139
0,1005,0,275,1,12,0,438,3649,271,1,0,320,50,3,13,3850,720,720,720,245,232
0,1005,0,275,1,12,0,438,2585,828,1,0,320,50,3,13,2722,720,720,720,245,232
0,1005,0,225,4,20,2,438,3870,21,1,3,320,50,3,13,4084,1499,1499,1499,245,139
0,1005,0,225,4,25,9,328,3548,805,1,0,320,50,3,13,2132,1499,1499,1499,245,109
0,1005,0,215,12,12,0,438,1284,14,1,0,320,50,3,13,1338,6,6,6,245,232
0,1005,0,275,1,12,0,438,1178,497,1,2,320,50,3,13,1231,720,720,720,245,232
1,1005,0,275,1,12,0,438,3805,453,1,0,320,50,3,13,4022,720,720,720,245,232
0,1005,1,137,12,12,0,438,1900,639,1,0,320,50,3,13,1989,266,266,266,245,232
1,1005,0,225,4,3,12,438,1874,560,1,0,320,50,3,13,1959,1499,1499,1499,245,148
0,1005,2,151,13,12,0,438,3695,621,1,0,320,50,3,13,3898,1,1,1,245,232
0,1005,0,275,1,12,0,438,1030,123,1,0,320,50,3,13,1066,720,720,720,245,232
0,1005,1,225,4,5,2,438,2975,718,1,0,320,50,3,13,3139,1499,1499,1499,245,186
0,1005,0,225,4,20,2,438,1062,51,1,3,320,50,3,13,1109,1499,1499,1499,245,139
0,1005,0,225,4,15,2,438,2042,505,1,0,320,50,3,14,2135,1499,1499,1499,211,255
0,1005,1,211,12,12,0,438,3622,17,1,0,320,50,3,14,3819,40,40,40,211,232
0,1005,0,275,1,12,0,438,1600,141,1,0,320,50,3,14,1682,720,720,720,211,232
1,1005,1,190,3,12,0,438,1651,393,1,0,320,50,3,14,1734,31,31,31,211,232
0,1005,0,275,1,12,0,438,2497,453,1,0,320,50,3,14,2628,720,720,720,211,232
0,1005,0,275,1,12,0,438,939,453,1,0,320,50,3,14,970,720,720,720,211,232
0,1005,0,275,1,12,0,438,1258,67,1,0,320,50,3,14,1313,720,720,720,211,232
0,1005,0,171,12,12,0,438,3133,814,1,0,320,50,3,14,3297,35,35,35,211,232
0,1005,0,225,4,8,2,438,1677,12,1,0,320,50,3,14,1773,1499,1499,1499,211,219
1,1005,1,16,12,12,0,438,179,576,1,0,320,50,3,14,192,27,27,27,211,232
0,1005,0,225,4,24,2,438,3379,847,1,2,320,50,3,14,3554,1499,1499,1499,211,159
1,1005,1,16,12,12,0,438,1587,453,1,0,320,50,3,14,1670,27,27,27,211,232
0,1005,1,218,12,12,0,438,2159,540,1,0,320,50,3,14,2258,33,33,33,211,232
0,1005,0,225,4,3,6,438,1837,271,1,0,320,50,3,14,1918,1499,1499,1499,211,218
0,1005,0,225,4,25,9,186,2990,848,1,0,320,50,3,14,1181,1499,1499,1499,211,109
0,1005,1,22,12,12,0,438,3508,350,1,0,320,50,3,14,3693,6,6,6,211,232
0,1005,0,125,3,12,0,438,345,746,1,0,300,250,3,15,368,97,97,97,229,232
0,1005,1,38,1,12,0,438,588,849,1,0,320,50,3,15,612,4,4,4,229,232
0,1005,0,225,4,27,2,438,520,577,1,0,320,50,3,15,545,1499,1499,1499,229,147
0,1005,0,225,4,24,2,438,1878,67,1,0,320,50,3,15,1964,1499,1499,1499,229,159
1,1005,0,125,3,12,0,438,373,625,1,0,300,250,3,15,396,22,22,22,229,232
0,1005,1,155,3,12,0,438,796,393,1,0,320,50,3,15,829,1,1,1,229,232
1,1005,0,225,4,8,2,438,2850,738,1,0,320,50,3,15,2999,1499,1499,1499,229,219
0,1002,0,3,4,12,0,552,3344,525,0,0,320,50,3,15,3503,6,6,6,229,232
0,1005,0,275,1,12,0,438,3467,373,1,0,320,50,3,15,3656,720,720,720,229,232
0,1005,0,275,1,12,0,438,464,373,1,0,320,50,3,15,493,720,720,720,229,232
1,1005,1,7,12,12,0,438,1929,453,1,0,320,50,3,15,2020,30,30,30,229,232
0,1002,0,21,4,12,0,589,3412,481,0,0,320,50,3,15,3729,5,5,5,229,232
0,1005,0,225,4,20,2,438,1816,51,1,3,320,50,3,15,1900,1499,1499,1499,229,139
0,1005,0,225,4,3,12,438,1780,116,1,0,320,50,3,15,1869,1499,1499,1499,229,148
0,1005,1,103,12,12,0,438,2315,24,1,0,320,50,3,15,2438,3,3,3,229,232
0,1005,1,190,3,12,0,438,1128,453,1,0,320,50,3,15,1183,31,31,31,229,232
0,1005,0,225,4,3,12,438,2712,19,1,0,320,50,3,15,2860,1499,1499,1499,229,148
1,1005,0,125,3,12,0,438,923,638,1,0,300,250,3,15,956,97,97,97,229,232
0,1005,1,137,12,12,0,438,3149,95,1,0,320,50,3,15,3317,266,266,266,229,232
0,1005,0,225,4,3,10,438,1501,746,1,2,320,50,3,16,1573,1499,1499,1499,204,155
0,1005,0,275,1,12,0,438,2557,373,1,0,320,50,3,16,2688,720,720,720,204,232
0,1005,1,190,3,12,0,438,1802,540,1,0,320,50,3,16,1890,31,31,31,204,232
0,1005,0,225,4,27,2,510,1629,516,1,0,320,50,3,16,3145,1499,1499,1499,204,251
1,1005,0,225,4,3,6,438,1584,123,1,0,320,50,3,16,1666,1499,1499,1499,204,218
0,1005,1,7,12,12,0,438,2763,852,1,0,320,50,3,16,2911,30,30,30,204,232
0,1005,1,229,12,12,0,438,965,640,1,2,320,50,3,16,999,7,7,7,204,232
0,1005,0,275,1,12,0,438,867,108,1,0,320,50,3,16,902,720,720,720,204,232
1,1005,0,275,1,12,0,438,2663,676,1,0,320,50,3,16,2804,720,720,720,204,232
0,1005,0,173,3,12,0,438,1333,128,1,0,320,50,3,16,1391,1,1,1,204,232
0,1005,1,16,12,12,0,438,2777,208,1,0,320,50,3,16,2928,27,27,27,204,232
0,1005,0,225,4,27,2,438,696,577,1,0,320,50,3,16,724,1499,1499,1499,204,24
0,1005,0,225,4,15,2,438,2864,16,1,0,320,50,3,16,3016,1499,1499,1499,204,255
0,1005,1,16,12,12,0,438,1100,453,1,0,320,50,3,16,1150,27,27,27,204,232
0,1005,0,275,1,12,0,438,1416,453,1,0,320,50,3,16,1487,720,720,720,204,232
0,1005,0,275,1,12,0,438,2815,568,1,0,320,50,3,16,2963,720,720,720,204,232
0,1005,0,225,4,15,2,438,2640,583,1,0,320,50,3,16,2778,1499,1499,1499,204,255
0,1005,0,225,4,27,2,438,337,174,1,0,320,50,3,16,359,1499,1499,1499,204,51
0,1005,0,225,4,20,2,438,675,259,1,3,320,50,3,16,704,1499,1499,1499,204,139
0,1005,0,225,4,27,2,438,3816,577,1,0,320,50,3,16,4033,1499,1499,1499,204,147
1,1005,0,125,3,12,0,438,3005,436,1,0,300,250,3,16,3166,22,22,22,204,232
0,1005,0,225,4,20,2,438,505,777,1,3,320,50,3,17,534,1499,1499,1499,219,139
0,1005,0,225,4,15,2,438,530,505,1,0,320,50,3,17,554,1499,1499,1499,219,255
0,1005,0,67,3,12,0,438,291,592,1,0,320,50,3,17,312,2,2,2,219,232
0,1005,0,231,12,12,0,438,3358,793,1,0,320,50,3,17,3529,6,6,6,219,232
1,1005,0,125,3,12,0,438,990,438,1,0,300,250,3,17,1031,97,97,97,219,232
1,1005,1,137,12,12,0,438,123,856,1,0,320,50,3,17,129,266,266,266,219,232
0,1005,0,275,1,12,0,438,1562,393,1,0,320,50,3,17,1642,720,720,720,219,232
0,1005,0,225,4,20,2,438,2554,777,1,3,320,50,3,17,2685,1499,1499,1499,219,139
0,1005,0,225,4,27,2,438,3676,577,1,0,320,50,3,17,3881,1499,1499,1499,219,203
1,1005,0,125,3,12,0,438,1421,504,1,0,300,250,3,17,1493,97,97,97,219,232
0,1005,0,275,1,12,0,438,1418,198,1,0,320,50,3,17,1491,720,720,720,219,232
0,1005,0,225,4,20,9,438,392,147,1,3,320,50,3,17,417,1499,1499,1499,219,206
0,1005,1,38,1,12,0,438,1775,201,1,0,320,50,3,17,1864,4,4,4,219,232
1,1005,0,26,3,12,0,438,1665,738,1,0,320,50,3,17,1751,4,4,4,219,232
0,1005,0,233,3,12,0,438,956,448,1,0,320,50,3,17,991,13,13,13,219,232
0,1005,1,120,12,12,0,438,326,448,1,0,320,50,3,17,348,15,15,15,219,232
0,1005,1,137,12,12,0,438,2273,693,1,0,320,50,3,17,2387,48,48,48,219,233
0,1005,1,137,12,12,0,438,2273,693,1,0,320,50,7,15,2387,48,48,48,229,233
0,1005,1,259,0,12,0,438,2947,439,1,0,320,50,3,17,3107,1,1,1,219,232
0,1005,0,225,4,3,6,163,772,805,1,0,320,50,3,17,1024,1499,1499,1499,219,208
0,1005,0,275,1,12,0,438,1095,128,1,0,320,50,3,17,1144,720,720,720,219,232
1,1005,0,225,4,27,2,438,3515,516,1,0,320,50,3,18,3697,1499,1499,1499,170,198
0,1005,0,225,4,27,2,438,1261,834,1,0,320,50,3,18,1316,1499,1499,1499,170,54
0,1005,1,15,12,12,0,438,702,453,1,0,320,50,3,18,731,79,79,79,170,232
0,1005,0,275,1,12,0,438,2189,397,1,0,320,50,3,18,2288,720,720,720,170,232
0,1010,1,225,4,12,2,204,2771,818,4,3,320,50,3,18,1308,1499,1499,1499,170,3
0,1005,0,225,4,3,12,18,574,102,1,3,320,50,3,18,134,1499,1499,1499,170,172
0,1005,0,225,4,3,6,545,1751,334,1,0,320,50,3,18,3455,1499,1499,1499,170,1
1,1002,0,225,4,12,0,58,902,478,0,0,320,50,3,19,349,1,1,1,139,232
0,1010,1,225,4,12,9,271,1710,818,4,3,320,50,3,19,1741,1499,1499,1499,139,64
0,1002,0,225,4,12,0,81,2376,246,0,0,300,50,3,20,510,1,1,1,117,232
1,1002,0,225,4,12,0,269,2119,410,0,0,300,50,3,20,1735,1499,1499,1499,117,182
0,1005,0,225,4,3,2,438,3378,308,1,0,320,50,3,21,3553,1499,1499,1499,102,86
0,1005,0,275,1,12,0,438,3357,373,1,0,320,50,3,21,3526,720,720,720,102,232
0,1010,1,225,4,12,2,182,1506,818,4,2,320,50,3,22,1156,1499,1499,1499,93,125
0,1005,0,225,4,3,6,397,3507,124,1,0,320,50,3,22,2492,1499,1499,1499,93,1
0,1005,0,275,1,12,0,438,3079,67,1,0,320,50,3,23,3242,720,720,720,91,232
0,1005,0,41,12,12,0,438,1879,46,1,0,320,50,3,23,1966,37,37,37,91,232
0,1002,0,225,4,12,0,1,2051,369,0,0,320,50,3,23,15,5,5,5,91,232
0,1005,0,239,13,12,0,438,3645,147,1,0,320,50,3,23,3845,15,15,15,91,232
0,1005,1,137,12,12,0,438,1834,639,1,0,320,50,3,23,1915,266,266,266,91,232
0,1005,0,275,1,12,0,438,423,746,1,0,320,50,3,23,452,720,720,720,91,232
0,1005,0,275,1,12,0,438,1451,123,1,0,320,50,4,0,1524,720,720,720,95,232
1,1005,0,216,12,12,0,438,2669,803,1,0,320,50,4,0,2815,23,23,23,95,232
0,1005,1,225,4,5,9,438,3454,217,1,0,320,50,4,0,3639,1499,1499,1499,95,129
0,1005,0,225,4,3,9,469,1030,373,1,0,320,50,4,0,2923,1499,1499,1499,95,92
0,1005,0,275,1,12,0,438,2299,276,1,0,320,50,4,0,2423,720,720,720,95,232
1,1005,0,125,3,12,0,438,531,436,1,0,300,250,4,1,555,22,22,22,100,232
0,1005,0,215,12,12,0,438,2280,837,1,0,320,50,4,1,2396,6,6,6,100,232
1,1005,0,275,1,12,0,438,1007,219,1,0,320,50,4,1,1048,720,720,720,100,232
0,1005,0,275,1,12,0,438,1169,746,1,0,320,50,4,1,1221,720,720,720,100,232
0,1005,0,275,1,12,0,438,2644,322,1,2,320,50,4,1,2782,720,720,720,100,232
1,1005,0,275,1,12,0,438,3297,219,1,0,320,50,4,1,3469,720,720,720,100,232
1,1005,0,125,3,12,0,438,2724,639,1,0,300,250,4,1,2872,97,97,97,100,232
0,1005,1,91,12,12,0,438,3415,540,1,0,320,50,4,1,3594,89,89,89,100,232
0,1005,0,225,4,3,12,187,2172,615,1,3,320,50,4,1,1194,1499,1499,1499,100,172
0,1005,0,275,1,12,0,438,112,540,1,0,320,50,4,1,118,720,720,720,100,232
0,1005,0,225,4,27,2,438,1594,834,1,0,320,50,4,2,1678,1499,1499,1499,136,13
0,1005,1,137,12,12,0,438,2208,167,1,0,320,50,4,2,2310,266,266,266,136,232
0,1005,0,275,1,12,0,438,3813,453,1,0,320,50,4,2,4031,720,720,720,136,232
0,1005,0,171,12,12,0,438,2839,393,1,0,320,50,4,2,2988,35,35,35,136,232
0,1005,1,175,12,12,0,438,44,426,1,0,320,50,4,2,47,99,99,99,136,232
0,1002,0,250,4,12,0,647,376,29,0,0,320,50,4,2,4018,1,1,1,136,232
