click,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21,day_of_week,date,time
0,1005,0,263,2056,1,2129,65,0,43137,242312,559,1,0,15699,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,44724,2843,1,0,15707,320,50,1722,0,35,-1,79,1,0,0
1,1005,0,2115,1841,1,2129,65,0,43137,65814,3977,1,0,19665,320,50,2253,2,303,-1,52,1,0,0
1,1005,1,86,693,19,2129,65,0,43137,213949,2358,1,0,6616,320,50,576,2,35,100131,32,1,0,0
0,1005,0,263,2056,1,2129,65,0,43137,249998,1595,1,2,15701,320,50,1722,0,35,-1,79,1,0,0
0,1005,0,1145,1680,5,2294,75,3,43137,180646,842,1,0,21611,320,50,2480,3,297,100111,61,1,0,0
0,1010,1,1145,1680,5,2302,65,3,36661,179927,4102,4,0,21665,320,50,2493,3,35,-1,117,1,0,0
0,1005,0,1145,1680,5,1006,65,3,43137,95901,3194,1,0,20596,320,50,2161,0,35,-1,157,1,0,0
1,1005,0,890,1558,19,2129,65,0,43137,185867,2358,1,0,20596,320,50,2161,0,35,-1,157,1,0,1
1,1005,0,263,2056,1,2129,65,0,43137,181159,526,1,0,15703,320,50,1722,0,35,100084,79,1,0,1
0,1005,1,600,342,1,2129,65,0,43137,68713,1329,1,0,15706,320,50,1722,0,35,-1,79,1,0,1
0,1005,0,1854,1327,19,2129,65,0,43137,182556,1678,1,0,17914,320,50,2043,2,39,-1,32,1,0,1
0,1005,0,804,1029,3,2129,65,0,43137,62646,2034,1,0,17653,300,250,1994,2,39,-1,33,1,0,1
0,1005,0,263,2056,1,2129,65,0,43137,236452,3351,1,0,15707,320,50,1722,0,35,-1,79,1,0,1
0,1005,0,2126,1925,1,2129,65,0,43137,186794,209,1,0,19665,320,50,2253,2,303,-1,52,1,0,1
1,1005,0,24,67,10,2129,65,0,43137,250414,2399,1,0,18993,320,50,2161,0,35,-1,157,1,0,1
0,1005,0,263,2056,1,2129,65,0,43137,203720,2358,1,0,15704,320,50,1722,0,35,-1,79,1,0,1
1,1005,0,804,1029,3,2129,65,0,43137,172809,2267,1,0,17653,300,250,1994,2,39,-1,33,1,0,1
0,1002,0,1765,224,5,2129,65,0,43824,162425,2738,0,0,16920,320,50,1899,0,431,-1,117,1,0,1
0,1005,0,263,2056,1,2129,65,0,43137,13326,1910,1,0,15703,320,50,1722,0,35,100084,79,1,0,1
0,1005,0,263,2056,1,2129,65,0,43137,107001,936,1,0,15705,320,50,1722,0,35,-1,79,1,0,1
0,1005,0,1145,1680,5,1150,65,3,23664,171665,3019,1,0,18993,320,50,2161,0,35,-1,157,1,0,1
0,1005,0,575,647,19,2129,65,0,43137,227358,1952,1,0,20362,320,50,2333,0,39,-1,157,1,0,1
0,1005,1,194,1562,19,2129,65,0,43137,251908,134,1,0,19983,320,50,2278,2,35,100077,95,1,0,1
